year,season,district,taluka,col_count,sno,revenue_circle,insurance_units,farmers,app_loanee,app_non_loanee,area_insured_hect,farmers_premium_rs,state_premium_rs,goi_premium_rs,gross_premium_rs,sum_insured_rs,gender_male,gender_female,gender_others,cat_sc,cat_st,cat_obc,cat_gen,farmer_marginal,farmer_small,farmer_others,claim_prevented_sowing,claim_localized,claim_midterm,claim_yield_based,claim_post_harvest,claim_wbcis,claim_total
2023,Kharif,Amravati,Chikhaldara,29,5,Semadhoah,2,790,112,1697,1427.39,1809,5978855.59,4509858.74,10490523.33,65768775.77,1564,245,0,64,1585,54,106,55,1709,45,0,4,0,0,0,0,4
2023,Kharif,Amravati,Chikhaldara,29,6,Tembrusonda,2,598,0,1370,1068.15,1370,5108828.12,3372872.51,8483070.63,51561815.08,1195,175,0,41,1118,102,109,46,1296,28,0,1,0,0,0,0,1
2023,Kharif,Amravati,Daryapur,29,1,Darapur,1,5023,76,9729,8857.72,9805,42939984.72,31222371.99,74172161.71,435155557.28,7655,2147,3,1366,114,6923,1402,507,8881,417,0,35,0,116,1,0,152
2023,Kharif,Amravati,Daryapur,29,2,Daryapur,1,2964,59,5860,5930.83,5919,27550666.27,19306405.61,46862990.88,255584829.1,4716,1196,7,815,71,3123,1910,285,5250,384,0,17,0,169,0,0,186
2023,Kharif,Amravati,Daryapur,29,3,M.Khallar,1,4481,123,8600,7823.81,8723,37123539.55,27082001.01,64214263.56,363916752.81,6937,1776,10,1197,158,5683,1685,472,7849,402,0,25,0,110,0,0,135
2023,Kharif,Amravati,Daryapur,29,4,Ramtirth,1,3972,70,7505,7936.7,7575,35214204.53,26112958.08,61334737.61,314709644.04,6055,1519,1,842,101,5327,1305,603,5932,1040,0,24,0,329,0,0,353
2023,Kharif,Amravati,Daryapur,29,5,Samada,1,3797,59,7374,7079.53,7433,31768690.71,23540332.06,55316455.77,295830766.26,5849,1579,5,1016,145,4245,2027,538,6346,549,0,23,0,214,2,0,239
2023,Kharif,Amravati,Daryapur,29,6,Thillori,1,3460,129,6667,6926.87,6796,32681008.34,22951733.84,55639538.18,303186568.61,5429,1363,4,732,72,4724,1268,400,5831,565,0,53,0,183,0,0,236
2023,Kharif,Amravati,Daryapur,29,7,WadnerGangai,1,3605,31,6630,7237.35,6661,31770971.02,23064375.74,54842007.76,270373594.54,5367,1294,0,408,131,4421,1701,917,5298,446,0,66,0,336,1,0,403
2023,Kharif,Amravati,Daryapur,29,8,Yeoda,1,3348,70,5972,6750.19,6042,31006532.82,22181388.45,53193963.27,280115857.48,4878,1164,0,637,85,3709,1611,449,5122,471,0,26,0,247,2,0,275
2023,Kharif,Amravati,Dharni,29,1,Dharni,2,1750,0,4120,4047.73,4120,17310301.31,12009771.79,29324193.10,184329884.4,3382,736,2,155,2959,579,427,344,3556,220,0,50,0,0,0,0,50
2023,Kharif,Amravati,Dharni,29,2,Dhulghat,2,2985,0,6077,6366.67,6077,30211632.62,20861746.45,51079456.07,314214280.85,4987,1090,0,266,4394,908,509,402,5468,207,0,70,0,0,0,0,70
2023,Kharif,Amravati,Dharni,29,3,Harisal,2,2268,0,5282,4077.01,5282,15770710.38,11511986.72,27287979.10,173946378.48,4552,730,0,214,4487,183,398,260,4901,121,0,48,0,0,0,0,48
2023,Kharif,Amravati,Dharni,29,4,Sadrawadi,2,2598,0,5155,5058.69,5155,25248087.56,15737336.76,40990579.32,251209135.17,4237,917,1,149,4547,262,197,326,4656,173,0,55,0,0,0,0,55
2023,Kharif,Amravati,Dharni,29,5,Sawalikheda,2,1726,0,3669,3798.79,3669,18116108.35,11400753.91,29520531.26,182686398.63,2988,681,0,130,2982,256,301,350,2989,330,0,13,0,0,3,0,16
2023,Kharif,Amravati,Morshi,29,1,Ambada,1,2945,90,5361,4135.54,5451,22050296.02,13244035.21,35299782.23,211715700.54,4323,1124,4,339,234,3912,966,311,5019,121,0,41,0,0,0,0,41
2023,Kharif,Amravati,Morshi,29,2,Dhamangaon,1,4746,54,7692,7666.07,7746,38482465.96,28032197.38,66522409.34,402187877.02,6279,1466,1,695,89,6239,723,475,7108,163,0,135,0,0,5,0,140
2023,Kharif,Amravati,Morshi,29,3,Hiwarkhed,1,873,46,1465,1088.04,1511,5658530.21,3395641.48,9055682.69,54487905.51,1218,293,0,86,130,1128,167,106,1356,49,0,6,0,0,0,0,6
2023,Kharif,Amravati,Morshi,29,4,Morshi,1,2436,135,3980,3572.23,4115,19262964.17,11685030.95,30952110.12,185839018.77,3227,888,0,145,77,3292,601,430,3512,173,0,78,0,0,0,0,78
2023,Kharif,Amravati,Morshi,29,5,NerPingalai,1,4283,30,7053,6981.48,7083,36401465.34,25065207.06,61473755.40,370341121.19,5716,1366,1,584,139,5296,1064,380,6554,149,0,142,0,0,6,0,148
2023,Kharif,Amravati,Morshi,29,6,Ridhapur,1,4174,61,7022,6196.18,7083,32185078.79,21552912.85,53745074.64,323440490.31,5695,1385,3,639,70,4668,1706,232,6722,129,0,92,0,0,9,0,101
2023,Kharif,Amravati,Morshi,29,7,Shirkhed,1,3628,63,6199,5538.53,6262,29659399.13,19071599.07,48737260.20,292735332.23,5114,1148,0,411,112,4625,1114,305,5721,236,0,144,0,0,1,0,145
2023,Kharif,Amravati,Teosa,29,1,Kurha,1,3615,18,5444,5208.11,5462,27393000.31,18430044.77,45828507.08,275889566.41,4280,1182,0,476,74,3364,1548,308,5005,149,0,17,0,0,3,0,20
2023,Kharif,Amravati,Teosa,29,2,Mozari,1,3564,54,5611,5510.81,5665,28083004.54,20104682.11,48193351.65,290993602.11,4637,1027,1,381,35,4522,727,418,4970,277,0,21,0,0,3,0,24
2023,Kharif,Amravati,Teosa,29,3,Tiwasa,1,3260,18,4777,4985.42,4795,25383055.61,18224680.68,43612531.29,263308941.04,3668,1120,7,381,24,3322,1068,161,4533,101,0,15,0,0,1,0,16
2023,Kharif,Amravati,Teosa,29,4,Varha,1,4285,35,6037,6608.24,6072,33762466.65,24192804.74,57961343.39,349880812.05,4896,1176,0,569,33,4893,577,143,5722,207,0,19,0,1,0,0,20
2023,Kharif,Amravati,Teosa,29,5,Warkhed,1,4176,29,6213,6123.4,6242,32550026.78,21524067.39,54080336.17,325248404.58,4963,1277,2,668,108,4331,1135,340,5765,137,0,29,0,0,0,0,29
2024,Kharif,Amravati,Chikhaldara,29,1,Chikhaldara,2,492,6,1046,1812.49,1052,7747793.7,5806422.89,13555268.59,76887061.63,782,269,1,8,714,191,139,50,936,66,0,1,0,0,0,0,1
2024,Kharif,Amravati,Chikhaldara,29,2,Churni,2,1072,1,1682,2943.21,1683,13845021.12,10825601.36,24672305.48,150629437.81,1433,250,0,443,818,349,73,120,1510,53,0,14,0,0,1,0,15
2024,Kharif,Amravati,Chikhaldara,29,3,GaulkhedaBazar,2,781,0,1935,1642.34,1935,7385703.82,5086192.81,12473831.63,75993765.13,1552,370,13,123,1327,132,353,227,1637,71,0,1,0,0,0,0,1
2024,Kharif,Amravati,Chikhaldara,29,4,Hatru,2,220,0,534,432.98,534,1937924.03,1511539.48,3449997.51,21345927.71,469,65,0,4,495,29,6,13,494,27,0,3,0,0,0,0,3
2024,Kharif,Amravati,Chikhaldara,29,5,Semadhoah,2,311,1,682,584.06,683,2166848.19,1637957.79,3805488.98,24599542.12,577,106,0,31,560,43,49,18,637,28,0,2,0,0,0,0,2
2024,Kharif,Amravati,Chikhaldara,29,6,Tembrusonda,2,436,0,1052,822.19,1052,3754477.12,2658660.97,6414190.09,39132595.15,866,186,0,37,852,76,87,35,983,34,0,2,0,0,0,0,2
2024,Kharif,Amravati,Daryapur,29,1,Darapur,1,5003,147,10529,8919.03,10676,41906478.41,30842981.55,72760135.96,415447859.57,8302,2372,2,1454,134,7549,1539,570,9610,496,0,43,0,27,1,0,71
2024,Kharif,Amravati,Daryapur,29,2,Daryapur,1,3153,144,6400,6253.46,6543.16,27344113.82,20034711.62,47385368.60,246725278.86,5200,1334,10,858,81,3387,2218,291,5738,515,0,42,0,32,0,0,74
2024,Kharif,Amravati,Daryapur,29,3,M.Khallar,1,4584,157,9124,7884.89,9281,36110464.5,26779519.45,62899264.95,347337699.68,7384,1888,9,1243,161,6098,1779,476,8398,407,0,52,0,0,0,0,52
2024,Kharif,Amravati,Daryapur,29,4,Ramtirth,1,4094,85,8027,8141.54,8112,34648950.26,26297902.48,60954964.74,300075405.87,6453,1657,2,907,124,5614,1467,627,6489,996,0,33,0,107,0,0,140
2024,Kharif,Amravati,Daryapur,29,5,Samada,1,3875,69,7812,7215.94,7881,31114308.38,23375589.2,54497778.58,279854971.73,6166,1711,4,1014,167,4503,2197,539,6786,556,0,62,0,33,0,0,95
2024,Kharif,Amravati,Daryapur,29,6,Thillori,1,3592,147,7302,7232.95,7449,32747043.56,23606338.51,56360831.07,296401377.99,5937,1508,4,760,82,5166,1441,439,6449,561,0,78,0,35,0,0,113
2024,Kharif,Amravati,Daryapur,29,7,WadnerGangai,1,3802,72,7271,7551.09,7343,32080013.97,23843267.38,55930624.35,268394161.24,5896,1447,0,485,122,4814,1922,932,5922,489,0,29,0,44,0,0,73
2024,Kharif,Amravati,Daryapur,29,8,Yeoda,1,3579,101,6679,7149.74,6780,30785445.49,22942834.22,53735059.71,268189554.46,5474,1306,0,691,87,4052,1950,469,5762,549,0,41,0,90,7,0,138
2024,Kharif,Amravati,Dhamangaon Railway,29,1,Anjansingi,1,2899,34,5237,4696.45,5271,24110359.85,16317658.73,40433289.58,243733661.81,4100,1170,1,369,57,4204,641,446,4740,85,0,42,0,0,5,0,47
2024,Kharif,Amravati,Dhamangaon Railway,29,2,Bhatkuli,1,2546,60,4966,4755.46,5026,24076204.54,16586835.44,40668065.98,245490458.46,3873,1153,0,613,166,3417,830,209,4692,125,0,64,0,0,6,0,70
2024,Kharif,Amravati,Dhamangaon Railway,29,3,Chincholi,1,2690,68,5423,4854.51,5491,24513458.56,16646457.39,41165406.95,248569809.78,4164,1327,0,657,108,3442,1284,462,4912,117,0,48,0,0,3,0,51
2024,Kharif,Amravati,Dhamangaon Railway,29,4,Dattapur,1,2626,75,5148,4881.91,5223,24504036.93,17044622.34,41553882.27,251066190.37,3956,1267,0,597,196,3195,1235,348,4722,153,0,40,0,0,6,0,46
2024,Kharif,Amravati,Dhamangaon Railway,29,5,Dhamangaon,1,2327,55,4584,4152.05,4639,20719113.53,14374754.19,35098506.72,212093059.2,3446,1189,4,380,71,3211,977,319,4212,108,0,47,0,0,0,0,47
2024,Kharif,Amravati,Dhamangaon Railway,29,6,MangrulDastgir,1,2965,113,6456,5349.11,6569,27055220.25,18181022.13,45242811.38,273002978.5,5012,1557,0,587,127,4875,980,483,5924,162,0,73,0,0,3,0,76
2024,Kharif,Amravati,Dhamangaon Railway,29,7,TalegaonDashasar,1,2410,116,5148,4561.64,5264,22395709.64,15718794.47,38119768.11,230559173.86,4077,1185,2,374,74,3277,1539,363,4600,301,0,48,0,0,17,0,65
2024,Kharif,Amravati,Morshi,29,1,Ambada,1,2350,70,4461,3349.06,4531,17337057.66,10734750.37,28076339.03,168802734.9,3591,934,6,290,137,3215,889,224,4197,110,0,65,0,0,0,0,65
2024,Kharif,Amravati,Morshi,29,2,Dhamangaon,1,4473,72,7864,7270.01,7936,36034272.13,26470202.14,62512410.27,378297531.03,6453,1482,1,695,128,6434,679,477,7250,209,0,110,0,0,26,0,136
2024,Kharif,Amravati,Morshi,29,3,Hiwarkhed,1,573,30,985,763.92,1015,3869491.84,2406716.82,6277223.66,37855682.38,779,236,0,56,32,809,118,59,899,57,0,3,0,0,0,0,3
2024,Kharif,Amravati,Morshi,29,4,Morshi,1,2167,94,3693,3203.67,3787,16917099.24,10435209.19,27356095.43,164519311.6,2949,837,1,126,57,3001,603,329,3316,142,0,32,0,0,1,0,33
2024,Kharif,Amravati,Morshi,29,5,NerPingalai,1,4081,91,6870,6654.33,6961,34383853.51,23966687.12,58357501.63,351919627.09,5610,1351,0,593,96,5181,1091,337,6446,178,0,134,0,0,16,0,150
2024,Kharif,Amravati,Morshi,29,6,Ridhapur,1,3518,66,6429,5330.79,6495,26719295.82,18628123.19,45353914.01,273865472.52,5210,1283,2,594,62,4432,1407,201,6134,160,0,88,0,0,16,0,104
2024,Kharif,Amravati,Morshi,29,7,Shirkhed,1,3472,96,6079,5309.92,6175,27847024.34,18493852.82,46347052.16,278946887.78,5064,1111,0,382,104,4475,1214,287,5674,214,0,101,0,0,12,0,113
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,1,Dabha,1,3152,117,6671,5865.62,6788,27984974.55,21012070.95,49003833.50,297235877.85,5280,1508,0,536,74,4233,1945,437,6008,343,0,71,0,0,46,0,117
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,2,DhanoraGurav,1,3848,152,8141,6361.76,8293,30253755.51,22845719.49,53107768.00,321683924.46,6531,1761,1,1113,130,4937,2113,342,7657,294,0,122,0,0,93,0,215
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,3,Loni,1,3358,63,6527,5805.14,6590,27793037.92,21112544.66,48912172.58,296531587.46,5075,1515,0,738,98,4364,1390,382,5984,224,0,92,0,0,26,0,118
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,4,MahuliChor,1,3661,122,7564,6397.43,7686,30458492.07,23095402.1,53561580.17,324956176.02,5932,1754,0,1262,122,4914,1388,611,6642,433,0,127,0,0,101,0,228
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,5,MangrulChavala,1,4130,129,8699,7120.5,8828,34384803.93,25536576.37,59930208.30,362620208.72,6796,2027,5,1199,218,5434,1977,368,7971,489,0,145,0,0,105,0,250
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,6,NandgaonKhande.,1,2832,95,6189,4691.86,6284,22178926.2,16856463.53,39041673.73,236735754.01,4908,1376,0,664,117,3684,1819,105,5953,226,0,95,0,0,20,0,115
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,7,Papal,1,4158,125,9269,7112.76,9394,33884819.34,25401691.42,59295904.76,359476581.87,7275,2119,0,1029,78,6972,1315,456,8677,261,0,180,0,0,94,0,274
2024,Kharif,Amravati,Nandgaon-Khandeshwar,29,8,Shivani,1,3766,52,8273,6750.81,8325,32202894.94,24168244.11,56379464.05,341382088.04,6473,1852,0,897,80,5433,1915,254,7516,555,0,110,0,0,74,0,184
2024,Kharif,Amravati,Teosa,29,1,Kurha,1,3360,70,5315,4868.24,5385,25039500.3,17341342.05,42386227.35,255530395.74,4193,1190,2,442,75,3300,1568,346,4866,173,0,55,0,0,1,0,56
2024,Kharif,Amravati,Teosa,29,2,Mozari,1,3349,58,5477,5089.47,5535,25452638.32,18639887.23,44098060.55,266621028.97,4506,1028,1,388,30,4448,669,398,4853,284,0,58,0,0,5,0,63
2024,Kharif,Amravati,Teosa,29,3,Tiwasa,1,3051,24,4571,4699.55,4595,23681636.69,17204209.09,40890440.78,247101276.98,3498,1094,3,361,22,3217,995,167,4328,100,0,73,0,0,1,0,74
2024,Kharif,Amravati,Teosa,29,4,Varha,1,4177,87,6099,6473.92,6186,32632214.38,23901774.32,56540174.70,341663734.15,4993,1193,0,558,41,5013,574,174,5802,210,0,124,0,0,4,0,128
2024,Kharif,Amravati,Teosa,29,5,Warkhed,1,3864,107,5950,5698.9,6057,29631388.85,20255393.14,49892838.99,300617125.56,4812,1244,1,652,84,4224,1097,399,5501,157,0,51,0,0,1,0,52
2024,Kharif,Amravati,Warud,29,1,Benoda,1,785,48,1351,1087.31,1399,5501036.48,3518343.41,9020778.89,54439744.67,1150,249,0,55,66,1102,176,86,1277,36,0,3,0,0,1,0,4
2024,Kharif,Amravati,Warud,29,2,Loni,1,1378,77,2258,1713.19,2335,9230283.51,5548638.26,14781256.77,88742673.78,1932,401,2,169,56,1938,172,83,2206,46,0,16,0,0,3,0,19
2024,Kharif,Amravati,Warud,29,3,Pusala,1,2208,86,3604,2812.48,3690,15223289.43,9020059.43,24247038.86,145607490.21,3061,629,0,335,282,2783,290,538,2905,247,0,26,0,0,1,0,27
2024,Kharif,Amravati,Warud,29,4,RajuraBazar.,1,3252,331,5291,4057.3,5622,21458299.78,13586250.51,35050172.29,210844469.66,4573,1049,0,389,70,4594,569,445,5068,109,0,33,0,0,6,0,39
2024,Kharif,Amravati,Warud,29,5,ShendurjanaGha.,1,601,52,933,741.1,985,3592031.76,2240574.41,5833591.17,35344007.27,819,166,0,83,94,737,71,108,833,44,0,1,0,0,1,0,2
2024,Kharif,Amravati,Warud,29,6,Warud,1,618,66,884,731.21,950,3626212.93,2253513.12,5880676.05,35532993.01,779,171,0,59,13,758,120,58,866,26,0,3,0,0,2,0,5
2024,Kharif,Amravati,Warud,29,7,Wathoda,1,3167,194,5623,4094.66,5817,21591116.58,13540553.56,35137487.14,211444855.22,4789,1028,0,398,55,4679,685,197,5435,185,0,35,0,0,13,0,48
2025,Kharif,Amravati,Achalpur,29,1,Achalpur,1,442,39,694,548.39,322876.19,2906.05,2906.05,328688.29,29587847.84,552,181,0,52,5,499,177,35,670,28,0,0,0,0,0,0,0
2025,Kharif,Amravati,Achalpur,29,2,Asadpur,1,1520,143,2679,2223.51,1223130.86,58979.35,58979.35,1341089.56,119449206.07,2223,599,0,149,22,2193,458,291,2389,142,0,0,0,0,0,0,0
2025,Kharif,Amravati,Achalpur,29,3,Paratwada,1,117,41,137,181.81,98535.26,4068.47,4068.47,106672.20,9184492.35,145,33,0,11,12,91,64,13,137,28,0,0,0,0,0,0,0
2025,Kharif,Amravati,Achalpur,29,4,Parsapur,1,280,25,375,339.15,203701.66,3548.44,3548.44,210798.54,18536202.49,283,117,0,39,9,294,58,15,359,26,0,0,0,0,0,0,0
2025,Kharif,Amravati,Achalpur,29,5,Pathrot,1,612,46,981,807.22,462194.3,13155.93,13155.93,488506.16,44072126.37,819,208,0,71,4,879,73,92,907,28,0,0,0,0,0,0,0
2025,Kharif,Amravati,Achalpur,29,6,Rasegaon,1,1137,48,1868,1448.08,817367.95,33771.36,33771.36,884910.67,79000810.61,1511,405,0,172,35,1542,167,45,1827,44,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,1,Akoli,1,2,0,5,2.03,1097.81,1529.5,1529.5,4156.81,96481,2,3,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,2,Amravati,1,284,17,547,431.25,243087.32,1743.63,1743.63,246574.58,23575447.15,412,152,0,39,40,312,173,45,471,48,0,0,0,2,0,0,2
2025,Kharif,Amravati,Amravati,29,3,Badnera,1,622,22,1180,903.35,516583.68,7189.26,7189.26,530962.20,49620180.7,938,264,0,157,5,862,178,51,1108,43,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,4,Dawargaon,1,1083,74,1635,1587.49,939419.71,1529.5,1529.5,942478.71,88868420.12,1323,386,0,251,30,1261,167,81,1564,64,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,5,MahuliJahangir,1,890,60,1586,1216.6,698396.03,5567.65,5567.65,709531.33,67199813.85,1362,284,0,148,9,1274,215,107,1497,42,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,6,NandgaonPeth,1,890,110,1358,1323.29,818805.25,4129.65,4129.65,827064.55,74701330.09,1168,297,3,186,7,1064,211,155,1262,51,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,7,Navasari,1,297,22,576,448.89,268924.8,2161.79,2161.79,273248.38,24867565.42,486,112,0,65,3,419,111,62,476,60,0,0,0,4,0,0,4
2025,Kharif,Amravati,Amravati,29,8,Rahatgaon,1,78,2,146,99.09,59245.31,0,0,59245.31,5542299.52,128,20,0,5,0,130,13,23,125,0,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,9,Shegaon,1,96,5,200,166.39,100060.75,1774.22,1774.22,103609.19,9227743.76,169,36,0,43,3,131,28,9,187,9,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,10,Shirala,1,1218,46,2510,2143.9,1229581.88,4863.81,4863.81,1239309.50,118220872.04,2145,411,0,146,22,1961,427,377,1989,190,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,11,Wadali,1,437,32,702,634.69,364702.68,11258.12,11258.12,387218.92,35027329,598,136,0,107,20,460,147,34,661,39,0,0,0,0,0,0,0
2025,Kharif,Amravati,Amravati,29,12,Walgaon,1,830,66,1670,1265.57,746684.57,7035.7,7035.7,760755.97,69728884.61,1384,352,0,160,11,1192,373,108,1400,228,0,0,0,58,0,0,58
2025,Kharif,Amravati,Anjangaon Surji,29,1,Anjangaon,1,470,71,711,636.28,387978.35,30987.67,30987.67,449953.69,34977325.93,650,132,0,58,5,578,141,54,666,62,0,0,0,1,0,0,1
2025,Kharif,Amravati,Anjangaon Surji,29,2,Bhandaraj,1,893,108,1342,1311.17,809109.05,23007.84,23007.84,855124.73,73681923.78,1109,341,0,129,5,1171,145,40,1254,156,0,0,0,1,0,0,1
2025,Kharif,Amravati,Anjangaon Surji,29,3,KapusTalani,1,1949,73,3193,2989.98,1713234.92,121098.57,121098.57,1955432.06,163603920.53,2621,645,0,196,21,2607,442,61,3033,172,0,0,0,15,0,0,15
2025,Kharif,Amravati,Anjangaon Surji,29,4,Kokarda,1,1491,85,2493,2466.35,1321218.22,362703.38,362703.38,2046624.98,127494674.52,2003,574,1,238,19,2002,319,332,2052,194,0,0,0,11,0,0,11
2025,Kharif,Amravati,Anjangaon Surji,29,5,Sategaon,1,1444,54,2371,2028.67,1214234.71,40974.07,40974.07,1296182.85,113244618.6,1949,475,1,164,8,1808,445,83,2142,200,0,0,0,1,0,0,1
2025,Kharif,Amravati,Anjangaon Surji,29,6,Vihigaon,1,1640,111,2461,2336.62,1393334.37,73898.62,73898.62,1541131.61,129857842.79,2111,460,1,150,6,2033,383,159,2323,90,0,0,0,3,0,0,3
2025,Kharif,Amravati,Bhatkuli,29,1,Aasara,1,1017,89,1925,1658.45,1021680.99,40025.31,40025.31,1101731.61,92550439.56,1599,415,0,236,29,1284,465,88,1755,171,0,0,0,0,0,0,0
2025,Kharif,Amravati,Bhatkuli,29,2,Ashti,1,1347,40,2885,2221.26,1284417.16,6332.13,6332.13,1297081.42,121655863.94,2308,615,2,252,38,1870,765,252,2472,201,0,0,0,2,0,0,2
2025,Kharif,Amravati,Bhatkuli,29,3,Bhatkuli1,1,974,86,1697,1530.67,918813.53,28632.78,28632.78,976079.09,84911300.83,1397,386,0,160,36,1225,362,127,1556,100,0,0,0,0,0,0,0
2025,Kharif,Amravati,Bhatkuli,29,4,Kholapur,1,1209,92,2647,1974.52,1129213.34,41204.73,41204.73,1211622.80,107108110.68,2247,486,6,356,45,1737,601,129,2415,195,0,0,0,0,0,0,0
2025,Kharif,Amravati,Bhatkuli,29,5,Nimbha,1,1079,15,2078,1657.99,949212.81,5842.69,5842.69,960898.19,91128113.87,1593,500,0,238,20,1549,286,312,1617,164,0,0,0,0,0,0,0
2025,Kharif,Amravati,Bhatkuli,29,6,PurnaNagar,1,1648,82,3996,2855.65,1573729.07,11685.38,11685.38,1597099.83,153715037.04,3333,743,2,282,46,3052,698,353,3359,366,0,0,0,1,0,0,1
2025,Kharif,Amravati,Chandur Railway,29,1,AamlaVishweshwar,1,1453,140,2331,2127.27,1252795.16,64850.8,64850.8,1382496.76,117766569.99,1876,595,0,252,36,1630,553,210,2094,167,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chandur Railway,29,2,ChandurRailway,1,821,49,1376,1107.63,634014.41,31752.42,31752.42,697519.25,60789754.61,1101,324,0,147,33,841,404,59,1318,48,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chandur Railway,29,3,Ghuihed,1,1661,44,3144,2726.99,1529303.94,26467.99,26467.99,1582239.92,149352167.22,2508,680,0,383,63,2354,388,449,2590,149,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chandur Railway,29,4,Palaskhed,1,2103,90,3659,3176.19,1795392.26,16946.86,16946.86,1829285.98,174818322.45,2976,772,1,368,48,2651,682,179,3444,126,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chandur Railway,29,5,Satefal,1,978,67,1835,1512.65,860423.2,51544.15,51544.15,963511.50,82559028.71,1494,405,3,194,17,1379,312,159,1675,68,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,1,Chikhaldara,2,40,0,69,58.55,13980.59,611.8,611.8,15204.19,2418045.64,47,22,0,8,54,4,3,8,55,6,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,2,Churni,2,576,10,837,1096.12,310214.28,0,0,310214.28,48383567.11,738,109,0,204,452,152,39,39,781,27,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,3,GaulkhedaBazar,2,23,4,46,32.39,16414.7,917.7,917.7,18250.10,1618199.72,38,12,0,11,24,6,9,7,41,2,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,4,Hatru,2,149,2,299,278.76,86101.33,0,0,86101.33,12777549.17,263,38,0,4,270,11,16,4,291,6,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,5,Semadhoah,2,82,1,124,140.88,24436.29,0,0,24436.29,5674512.07,103,22,0,4,105,16,0,0,124,1,0,0,0,0,0,0,0
2025,Kharif,Amravati,Chikhaldara,29,6,Tembrusonda,2,67,0,131,100.07,38046.37,0,0,38046.37,4666169.93,121,10,0,6,76,18,31,3,128,0,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,1,Darapur,1,2214,154,4323,3729.32,2143589.06,918189.18,918189.18,3979967.42,195267125.44,3544,933,0,472,59,3357,589,241,3953,283,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,2,Daryapur,1,1668,119,3220,3182.89,1740739.88,1977895.64,1977895.64,5696531.16,148784290.21,2588,749,2,440,34,1861,1004,188,2848,303,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,3,M.Khallar,1,2409,145,4443,3927.37,2110135.32,1540347.06,1540347.06,5190829.44,193226674.16,3655,930,3,538,54,3175,821,219,4118,251,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,4,Ramtirth,1,2570,70,4640,4830.48,2552909.97,5365466.36,5365466.36,13283842.69,203609806.73,3744,966,0,501,50,3427,732,338,3693,679,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,5,Samada,1,2221,87,4224,3940.24,2092510.36,2822611.84,2822611.84,7737734.04,179735564.28,3348,961,2,490,85,2636,1100,262,3705,344,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,6,Thillori,1,1772,260,3297,3455.43,1917772.78,2150561.03,2150561.03,6218894.84,163405095.01,2781,776,0,228,32,2657,640,238,2857,462,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,7,WadnerGangai,1,1825,96,3098,3380.38,2012566.87,2921175.43,2921175.43,7854917.73,157381012.42,2569,625,0,167,44,2187,796,303,2664,227,0,0,0,0,0,0,0
2025,Kharif,Amravati,Daryapur,29,8,Yeoda,1,1597,126,2685,2894.44,1623496.46,1923529.49,1923529.49,5470555.44,137070322.05,2238,573,0,278,32,1798,703,207,2306,298,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,1,Anjansingi,1,922,64,1372,1331.92,807723.83,1682.45,1682.45,811088.73,75039633.1,1097,339,0,102,15,1127,192,150,1231,55,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,2,Bhatkuli,1,777,102,1156,1229.29,737334.86,0,0,737334.86,68899760.03,956,302,0,100,47,952,159,52,1123,83,0,0,0,0,0,0,0
