FAPAR_anom,FAPAR_mean,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_augsep,NDVI_junjul,NDVI_mean,NDVI_oct,NDVI_peak,SAR_CR_mean_dB,SAR_VH_augsep_dB,SAR_VH_junjul_dB,SAR_VH_mean_dB,SAR_VH_oct_dB,SMAP_sm_anom,SMAP_sm_mean,SM_anom,SM_augsep,SM_junjul,SM_mean,SM_oct,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,rain_augsep_mm,rain_junjul_mm,rain_oct_mm,sm_wet_days,tmax_anom_C,tmax_mean_C,district,taluka,revenue_circle,lat,lon,year
-0.030735908681639706,0.310641270143988,-0.02098334398635845,35.65097684866103,-0.033528454165322394,0.6622604166173134,0.2563388609551562,0.4767229159263738,0.6073602942221598,0.6966268400729629,,,,,,,,-0.01113494301993753,,,0.39724846906786515,,0.5847799867865836,1189.2789098930639,96.08680818802124,19.90134571645186,-0.09092160497408745,4.4506728582259285,0.0,0.1344694488656305,2.877964134271434,9.420363767206714,619.3642911731383,516.8347276192078,9.420363767206714,85.19730856709627,-0.01646215351759586,30.897244477745843,Yavatmal,Arni,Arni,20.0538582,77.9942367,2006
-0.010567331725225325,0.34108581794409204,0.5011039267908177,35.498277900371036,0.004082847536351868,0.6032360432961992,0.38700240459824564,0.528624385320376,0.6861166022754199,0.741783198625267,,,,,,,,0.011096320430996724,,,0.41220362593539733,,0.6103804908310198,1358.6790945183045,79.41307542786708,9.721281941876457,0.1702515343170952,1.0,22.558725922012634,-1.0845344313466374,1.716330884095756,55.953832220636734,720.9412936183076,546.1716970787028,55.953832220636734,105.9392215426919,0.40225420200951556,31.306056963828265,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2010
-0.002178217851079003,0.34947493181823874,0.41658129014607914,35.41375526372628,-0.08584302879031852,0.5867422366082004,0.2265087935529744,0.43869850899370544,0.6952824602986496,0.7607035660109027,,,,,,,,-0.0024646458347144236,,,0.39864265966968604,,0.5570636547203993,1132.8924068420997,89.41345470061161,22.34665528848434,0.07116845698412311,0.006305409377518608,69.40309967427496,-1.5406203208202391,3.114422849016353,44.02596702561216,430.7544325712267,632.6933422202785,44.02596702561216,98.09728345896742,0.13505020730333958,31.03885296912206,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2012
-0.02883608785083666,0.3125410909747907,-0.30002200389859773,35.37193818874878,-0.030152209090740255,0.6658466522951061,0.2594584088432471,0.4800991610009554,0.6499662153838873,0.7087488107928841,,,,,,,,-0.005408770671995548,,,0.4029746414158073,,0.5888475206036136,1280.7406958428141,87.95754359363154,22.284116755117516,0.47211131946464296,1.6663665655799857,23.994521896887953,0.5074952259694953,2.519141022907635,72.75147465135767,475.9274233708655,677.7917149477244,72.75147465135767,94.0,0.40694862988207775,31.320655261145518,Yavatmal,Arni,Arni,20.0538582,77.9942367,2005
0.06090394709763184,0.41255709676694924,0.271487162372958,35.268661135953145,0.08102010188835729,0.7455975476021182,0.45722131962550405,0.6055616396723816,0.6532196705380424,0.7834004645650625,,,,,,-0.03404175944989094,0.2891295168114179,-0.04575256753441373,0.3222896561838286,0.2750814470054924,0.3553547379699866,0.24952669200305835,0.659716548151598,921.4948466828308,97.405632200256,22.000379272744524,-0.08660312446220537,2.0034608637936757,109.67391125444765,0.46166603010186774,0.7801137710357906,14.64670639578832,504.0548048308548,402.7933354561877,14.64670639578832,59.10316218650738,0.8199815973041633,31.723784359122874,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2015
-0.04997294645897338,0.30168020321034417,0.7424834981168407,35.73965747169706,-0.044704563514186696,0.670994749940744,0.23917261406731458,0.47983697426983823,0.6449638255510786,0.7195355676700635,,,,,,,,-0.012973679352726973,,,0.38813362615167446,,0.5736661433647429,1211.1034333529458,98.21898260086284,22.168349689470446,-0.07961700860249572,5.8524154932916135,0.0,0.5018877782331597,2.85047404598246,16.076130314277496,671.2792232434351,493.96545758726865,11.320103749562897,84.80841985492818,0.0017830062822276802,30.905585768100984,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2006
-0.026631154345351245,0.32502199532396636,2.8943805656873542,37.89155453926757,-0.048087556456168676,0.570660146954255,0.32090811063048114,0.47645398132785477,0.6209937212609622,0.7300313534012787,,,,,,,,-0.05191482462712857,,,0.3491924808772717,,0.5285713184260271,754.8800190945743,110.36964869862038,22.561181434599167,0.48547214219367557,1.8185654008438823,19.484871812731008,3.622718101089086,2.246029864896894,8.51544064190967,367.3302549728429,371.70890536365033,8.51544064190967,63.00175413644337,1.2997931636024616,32.20359592542122,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2014
-0.014545349442882962,0.32683182938274463,0.9908672559970119,36.6628274486444,-0.002117739324975605,0.6056503367840866,0.3615381638950088,0.5081336307667202,0.6423744806102383,0.733958942742758,,,,,,,,0.013121036612873194,,,0.4215044487006759,,0.5823661981862541,1013.3096613009054,90.68716830932526,21.09348938589841,0.14497214732294242,0.7347896133434421,55.400382985754206,0.23517945644713045,1.905124013929359,24.591699027197212,386.1942853606035,602.5236769131046,24.591699027197212,102.45067285822594,-0.4364608201061868,30.47724581115731,Yavatmal,Arni,Arni,20.0538582,77.9942367,2003
0.00992008365578162,0.3615732333250992,0.7334605294558394,35.73063450303603,0.013802398509462943,0.6984163667338225,0.38216206387769586,0.5383439362934868,0.5227817041953065,0.75908929722683,,,,,,,,-0.01113367521457229,,,0.3899736302898277,,0.6110827109109946,701.0324777604982,99.16322950741952,25.35850756175035,-0.07041263180900782,0.0009955909543450435,76.3271258367118,0.9811180758042349,1.2458402465039107,29.76652909344745,277.4738210599793,393.79212760707156,29.76652909344745,83.45242497511023,0.4805992957125829,31.384402057531332,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2004
-0.024976215191179364,0.326676934478138,1.4173546558681,36.41452862944829,-0.013425055600252369,0.5809608998972896,0.37467357104764115,0.5111164821837716,0.6645007691396055,0.7267151635458639,,,,,,,,0.014799437619164517,,,0.41590674312356524,,0.5796522712037264,1013.9916960601137,91.54387711563079,20.243682738349218,0.1477853769801312,0.895889631631347,56.03664782818943,0.6583908835287539,1.8619815122066838,25.791160393715224,396.9374338321472,591.2631018342514,25.791160393715224,103.9023372682881,-0.4420144834058241,30.461788278412943,Yavatmal,Arni,Anjankhed,19.9550563,77.9935741,2003
0.0008195258663972058,0.34219670469202484,-0.5701140786931683,35.1018461139542,-0.03343493150116154,0.6811370652997907,0.23115964246796036,0.4768164385905342,0.6421611162438131,0.751159647501955,,,,,,,,-0.001582874788426376,,,0.40680053729937554,,0.5947727227660174,820.8009979482783,91.01890636846096,16.54932714177407,-0.25636021709579293,0.0,62.414951497831545,-0.9848384548493045,2.7119963044559743,18.933124818568707,473.8685122419028,310.37158860067376,18.933124818568707,91.64798142532224,-0.07262893051532164,30.841077700748105,Yavatmal,Arni,Arni,20.0538582,77.9942367,2008
