LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,SAR_VV_mean_dB,SPI30_min,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_anom,sm_mean,sm_wet_days,tmax_anom_C,tmax_mean_C,district,taluka,revenue_circle,lat,lon,year
-0.22215122851566388,32.295072250509115,-0.025503555313929744,0.5483709613030988,-8.848308136225675,-923.5276037372003,0.4610041660299111,1209.5361257750099,98.50347468444195,32.56270978111853,0.4322572968642587,3.595092894624877,108.44593017753778,0.09932522863979222,0.033689781591263644,14.337018709106546,-0.0287824695536047,0.3522300439772882,84.0,0.7919405586663444,305.07829700221646,Chandrapur,Chimur,Gondeda,20.4009904,79.4768142,2023
-1.0281628715315618,31.48906060749321,-0.03862783135567847,0.53524668526135,-8.896407852012317,-926.240103418569,0.43594536683181534,1176.4714595858206,78.66690303975795,20.451898075923037,0.037873149881449096,2.0,146.78825177444963,-0.5502258043106167,-0.013211431002694656,39.6687572091335,-0.003216696519207419,0.37779581701168535,96.87042027135632,0.05167791527292945,304.3380343588227,Chandrapur,Chimur,Gondeda,20.4009904,79.4768142,2024
-3.3813722715880052,29.135851207436758,0.01462003104366599,0.5884945476606946,-8.434266078229072,-904.3621939438027,0.42591734866072073,1443.375296053747,70.7935517420697,17.761546825509388,-0.28407978094103,2.224979908287241,120.98947483225145,-1.4833279490024662,0.08828554105800596,115.0066292283327,0.01370680112976562,0.3947193146606588,112.38873918593112,-0.6728807075872807,303.61347573596316,Chandrapur,Chimur,Gondeda,20.4009904,79.4768142,2025
0.677605639690025,34.30162092058996,-0.11799655828478445,0.41522080669710804,-7.826956554072523,-917.7358616246538,0.43258875994577795,1089.672306864375,91.64860651865844,22.837080774681137,-0.20427694179911238,1.0964100141709965,273.5172699185886,1.826883852303912,-0.003062477562588571,16.606800625230765,-0.017826758839661467,0.34678147984180857,78.26324988190837,-0.3231547950276545,303.7841815284756,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2018
2.94584088525588,36.56985616615579,-0.11937445100509109,0.41384291397680134,-8.640583264699318,-901.9268169466501,0.48289262163527197,1278.499222504564,84.12711384034007,30.829333963155385,0.5872742410905326,2.7763816721776085,135.00962100896848,1.5308715707734455,-0.09542956778460084,73.60792192496042,-0.012387069033171829,0.3522211696482984,103.94671705243266,0.5442887537254567,304.65162507722846,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2019
1.4892089777470243,35.113224258646945,0.03833242192830525,0.5715497869101975,-7.833093517644597,-906.9930718693918,0.5598817705190064,1217.7952367233922,71.89683514407177,20.259282002834194,-0.33065560605715416,1.2906471421823331,247.89343030426184,-0.8070094277779766,0.10376083136513928,56.86293128926794,0.021194293041416176,0.38580253172288653,124.6526216343882,-0.07091673379831931,304.03641958970474,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2020
-1.14583619586643,32.478179085033496,0.00010663071432319586,0.5333239956962158,-8.147109324621109,-914.302032289457,0.47406983738992686,1130.7349825041663,73.22191780821913,26.279263108171925,-0.33110836640972763,0.0,258.21363524476146,-1.6769768152462199,0.09396371043930087,65.24802162770003,0.01339275780357502,0.3780009964850455,112.71010864430791,-0.43758581590881873,303.66975050759424,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2021
0.22718878707588794,33.85120406797582,-0.05609542670445602,0.4771219382774365,-8.552251280804226,-884.2914670326579,0.4659145485610677,1489.022678676009,74.73604156825692,22.827964100141703,0.16687668618741014,4.6846953235710895,191.79282031429776,-0.5938383174331368,-0.11045993386868204,88.49587879480477,0.009258096047933049,0.3738663347294033,116.75772319319786,-0.09108710819129524,304.0162492153118,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2022
-0.3379783074812617,33.28603697341866,-0.020249898441190364,0.5129674665407022,-8.267884699239874,-909.9515083615191,0.47794755993919547,1182.7044247495148,97.87009919697684,31.634010392064233,0.3735724058889654,2.2654227680680203,122.34510803310495,0.16584965296522722,-0.0060512139820500695,12.744606229478475,-0.02704816354464155,0.3375600751368289,86.0,0.7324807311269605,304.8398170546304,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2023
-1.7092394006997005,31.91477588020025,-0.04406546554348397,0.4891518994384083,-8.287620614247539,-913.6175585397372,0.43016825880626985,1138.8744806348811,78.15937647614548,21.8252243741143,0.014208981005175505,2.422106754841757,157.10646563897336,-0.6881938834857264,0.02348052196504486,39.63091505320542,-0.0034506118520151153,0.3611576268294557,95.2870571563533,0.059733301464326205,304.1670696249679,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2024
-3.8363261595766787,29.787689121323247,-0.0026806332336115055,0.5305367317482808,-7.213351231279324,-894.7635338635744,0.4118325215148524,1363.7833414894228,72.9576287198866,20.62909777987718,-0.26084191874237456,2.6262635805384966,136.82585160078165,-2.7825530867608004,0.08378203589985823,116.79886167227912,0.016283823707058845,0.38089206238852974,113.28705715635327,-0.663204287034988,303.44413203646826,Chandrapur,Chimur,WadalaPaiku,20.5142282,79.3642205,2025
-0.07593697178518044,32.11521946788009,-0.05460202941827032,0.515330195595159,-8.30933902207401,-931.5954084645235,0.4591036771278172,1313.7303174884298,92.14546402502603,21.45667835813821,-0.24327745794059524,3.6775523746326657,218.72142473769216,0.493869582207475,0.059416963693241065,23.670480456710678,-0.02362497658837532,0.39993407180083607,86.91136600625647,-0.20410133287277163,304.18351539671244,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2018
2.7931156763256,34.98427211599086,-0.09326502749075741,0.4766671975226719,-8.48190441475623,-913.452094004481,0.4955842372891904,1568.7495401546596,76.59038771447528,24.126647075552185,0.5886655997172053,3.808086074509431,139.3195561055665,-0.5678313160860367,-0.15227498104085696,130.56656181788554,-0.007564470987307011,0.4159945774019054,103.08863399374346,0.6057440961132188,304.9933608256984,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2019
0.2648506256249412,32.456007065290194,0.022352134746842774,0.592284359760272,-8.252371398006288,-922.3705545471134,0.5202967607824822,1443.5237885514302,66.93060953644894,22.528675703858173,-0.29887472775240476,2.321404872499764,218.6394841985233,0.01985474667804229,0.09318522134799509,129.1832630460769,0.016070641543002053,0.4396296899322139,115.9645464025026,-0.010908620637590762,304.3767081089475,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2020
-0.3690953602074084,31.822061079457843,-0.0280008302524726,0.5419313947609568,-8.17604902525135,-925.9759023408221,0.4756309164972315,1392.5877880340659,82.22826808228268,30.98938287989382,-0.35075107238660963,2.8556261256991187,224.7596933035525,-4.782212418515964,0.10400750308086076,103.81519550533132,0.02449369502614503,0.44805274341535695,120.98227320125132,-0.542292423222049,303.84532430636364,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2021
-0.4646208653160497,31.726535574349224,-0.04039544374927586,0.5295367812641536,-8.561982513657703,-894.3707687174979,0.46086632009801176,1837.4791472246438,70.1041804910418,19.85041236136127,0.13274830301632937,10.089060574462033,168.17799116555113,-0.15058448895542956,-0.08924908048156226,101.42309553052068,0.014654471934047788,0.4382135203232601,119.96454640250262,-0.1324514370886008,304.25516529249654,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2022
0.44263219174317303,32.63378863140843,-0.022011106108003928,0.5479211189054255,-8.713278964512934,-931.6088326605051,0.4931187673331532,1313.3863793858213,93.08972414446863,32.12323442980377,0.463023288231191,5.311925300976395,111.49949689141515,-0.2649840216096326,-0.03221142288368568,20.18953636131283,-0.04024888300435103,0.38331016538486123,74.08863399374346,0.8428136051506043,305.2304303347366,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2023
-0.9478303241433166,31.243326115521924,-0.042887216534479286,0.5270450084789499,-8.574074982160894,-933.9925551363644,0.4484403019363697,1280.0028853197066,81.72073182292159,20.391269314626975,0.04186062305892301,3.369845482984168,181.77325881400463,-0.40133024716023913,0.04478741112901697,36.944665686956526,-0.002147831703862113,0.42141121668535003,103.9822732012513,-0.013629774040489644,304.37398695554504,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2024
-3.5444187977161707,28.646737641949095,0.05394467485069676,0.6238768998641261,-8.119418030409953,-912.9117209245964,0.4603122189225071,1576.590099237185,75.53151957531519,21.12664707555218,-0.2845967194022086,3.4816096312446674,96.8402541967738,-1.0482814905640352,0.09347829652099725,129.48726235129803,0.013700080944381738,0.4372591293335937,111.10636079249218,-0.6661287523439211,303.72148797724145,Chandrapur,Mul,Chiroli,19.9985052,79.6106458,2025
-0.17202109016377967,32.72571779199244,-0.054339707810155555,0.49370951591250106,-8.620411446787045,-928.7072449601,0.44002257052517185,1262.1134750217886,88.33195925136222,21.80473821369344,-0.23872238985775177,2.8505093579720446,220.53124955034295,0.19776740383967595,0.042500390902629706,24.88231373994561,-0.023761557644799557,0.4085110879357327,82.23615257048093,-0.24190042393510414,304.1450408084266,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2018
3.2991261189223766,36.19686500107859,-0.06659252151938717,0.48145670220326925,-9.05168416610049,-910.9453346850935,0.501981566213795,1503.6428858468691,79.4926320777067,26.187112058753858,0.5742937901604159,4.229708599857854,134.8610726437806,-0.5838849342430911,-0.07062487088367683,105.5100308619131,-0.005349971957335891,0.426922673623196,106.6683724235963,0.5848600674766012,304.9718012998387,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2019
-0.07873267171182209,32.8190062104444,0.025809873384400737,0.5738590971070574,-8.625663251739953,-920.7237175602111,0.4948880287962453,1370.7972981352652,74.4121298270552,24.400521203506283,-0.29902501813528076,2.885619521440417,212.73093644853742,-0.39023393865420514,0.07757819474058279,117.00009392729666,0.013793025554519413,0.44606567113505136,115.3536128879413,-0.024310996464519605,304.3626302358978,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2020
