taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K
Ghatanji,Shiroli,20.0728013,78.2501864,2019,ok,2.9885782088800146,37.621931751069866,-0.0924418437994639,0.5107426559459382,0.8158855731997575,-0.0032225075303550857,0.4086009332862871,-926.5222341137742,0.5170978691228556,1113.2908769857788,83.88786773414179,19.55308162395187,0.6203804633805946,1.7561229807191245,60.84778266445873,-1.0055418832854734,2.1130176323611254,44.91385472491169,100.87460324979868,304.59982907605706,0.6198648263285331
Ghatanji,Shiroli,20.0728013,78.2501864,2020,ok,-0.6920295193569246,33.941324022832944,0.06809547730792356,0.671279977053326,0.8350512806849266,0.02403446206829863,0.4358579028849409,-917.6137945309505,0.6996478635957776,1218.0328462316807,68.85679094225212,18.758112653370606,-0.2846486777443987,0.8037330048794354,175.54476940199922,-0.8384481160140108,0.8221961703790541,94.706736168942,116.92448718556068,303.9251912968588,-0.05477295286956899
Ghatanji,Shivni,20.159763,78.4447646,2018,ok,2.1726444251266757,35.78288004984706,-0.10242102624643955,0.5001380847555249,0.7329227471773143,-0.021941659924561905,0.40684550620895715,-930.3854295649243,0.5446946065791688,1152.062508328404,95.39475055668736,21.81266878286824,-0.17743650135034877,3.565831240820581,152.42137928036593,3.1834250862892857,1.4669680687386082,8.89462289671469,83.44359691097739,303.8724544857351,-0.043149197317064986
Ghatanji,Shivni,20.159763,78.4447646,2019,ok,3.828508343492225,37.4387439682126,-0.09647896855924028,0.5060801424427243,0.8197041766279259,-0.005218676354274997,0.4235684897792439,-925.8492125732015,0.5178252948008948,1209.1612667546838,87.3671767660018,20.79855024399488,0.6091648552391562,1.2991424645852085,46.66227359989023,-0.6350300865601657,2.2315312329869568,46.693000706208956,104.0110863694509,304.5022673713181,0.5866636882662483
Ghatanji,Shivni,20.159763,78.4447646,2020,ok,-0.876001303617505,32.73423432110289,0.06687461013010786,0.6694337211320726,0.8328128506166117,0.019872107697550587,0.4486592738310692,-919.9116775906939,0.7108143858226268,1283.8955544688965,66.5376415407211,16.64372009286019,-0.2880820048533762,0.5161794665276923,173.1901305473463,-1.0066313833540501,0.4721281984519608,100.52234385516735,119.34590420239729,303.8965337040182,-0.019069979033811427
Kalamb,Jodmoha,20.3168697,78.2963941,2018,fallback_taluka_state,1.8370940744100246,34.82895702672851,-0.1066827270907653,0.536122671916383,0.7568207115493752,-0.02161166547714752,0.3577357062574498,-924.4792619267122,0.5818593510907153,1132.4536021302486,92.48535604447596,19.885308729595444,-0.13374485602489636,2.7433640880056775,173.83783604191188,1.9782566476347605,1.0194381384790012,8.992211100833476,85.8339247693399,303.60016367391,-0.048269203924215055
Kalamb,Jodmoha,20.3168697,78.2963941,2019,fallback_taluka_state,3.0411940206431156,36.03305697296161,-0.12180245806251468,0.5210029409446335,0.8089047046443444,-0.0026174305670738133,0.3767299411675229,-923.3126243459615,0.5450534344827866,1146.7397304263518,89.55656493967352,19.548710669505557,0.5857880377152515,1.433451620534658,46.73452365984779,-1.9402209014544285,2.0281758418463864,30.598529565602234,107.63084930210547,304.15959065860653,0.5111577807721911
Kalamb,Jodmoha,20.3168697,78.2963941,2020,fallback_taluka_state,-0.5329807916040173,32.45888216071448,0.03734871340194073,0.6801541124090891,0.8083844837779037,0.022526121578331493,0.4018734933129283,-908.7866314929167,0.723185297760205,1320.5775924300613,68.00629287911046,18.505938017506498,-0.294142521648053,1.0,192.56178678057702,-0.277888183214543,0.2787788497919032,96.96950261179293,120.72651999053696,303.6172252240558,-0.031207653778103854
Kalamb,Kalamb,20.3714183,78.3432616,2018,ok,1.2797575161911858,33.77117744381919,-0.11196899999868679,0.567102328177408,0.764134934874595,-0.020629944511328508,0.38720468686580045,-924.4169850209594,0.6148730908592384,1143.9070074177487,93.2993711881235,19.56465415346792,-0.13219326921801272,2.243581863741668,165.5282307341163,2.025566193829266,0.9881214098290904,9.336545747141766,84.7111720486029,303.61076804020814,-0.06946682849351526
Kalamb,Kalamb,20.3714183,78.3432616,2019,ok,2.9895144583648956,35.480934385992896,-0.1184038902218649,0.5606674379542292,0.8272276611587828,-0.0007880512176731937,0.4070465801594548,-921.2088682955632,0.5777853204859703,1182.925536407585,87.90355065954328,20.192189494586543,0.5885323213302087,1.1146990686019578,46.92786677509673,-1.314146144436849,2.024111765123041,35.48716558929223,106.63297243629142,304.142285353143,0.46205048444131924
