FAPAR_anom,FAPAR_mean,NDVI_anom_full,NDVI_augsep,NDVI_junjul,NDVI_oct,SAR_VH_augsep_dB,SAR_VH_junjul_dB,SAR_VH_oct_dB,SM_augsep,SM_junjul,SM_oct,rain_augsep_mm,rain_junjul_mm,rain_oct_mm,district,taluka,revenue_circle,lat,lon,year
-0.05086282880423957,0.2796733765605343,-0.06110373955421483,0.6109529421051804,0.16527674063373277,0.645346810022261,-15.432716809762518,-18.38601486346124,-15.081200636007333,0.3566964168505786,0.31143753392972034,0.34014597000151126,526.6017849706991,873.2307690366026,110.86023031859533,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2022
0.00413363412543422,0.3727959230571324,0.07176641124437397,0.609924966383497,0.5534641236770916,0.7464003939063165,-14.184735616282229,-15.410717183379733,-14.676357022596012,0.3793054076573656,0.30158267507554914,0.30789951672982163,640.3144606004311,427.78316099632036,82.83324687200799,Yavatmal,Pusad,JambBazar,19.8858198,77.484612,2025
0.013087213726843778,0.34362341909161753,0.029962002984610648,0.7238186212286271,0.27096122649552423,0.6888682044238151,-14.849443217224968,-17.65887156728136,-15.290112533443969,0.35507165884545894,0.3159336446953517,0.3037718123168477,470.43126943177003,596.0173281818079,39.70109371346132,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2024
0.01842481375129279,0.3489610191160665,-0.006078317618282784,0.6982103190767145,0.21355233860654574,0.6633498886941696,-15.417869554448977,-18.528222704183772,-15.539214266969987,0.34492088497399287,0.2775227034108323,0.28593345879605025,423.3119688569098,571.2637225994248,2.831832332793571,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2023
-0.014733845016986664,0.31580236034778725,-0.023908066535484915,0.514701760368809,0.3065197402074552,0.7059064415289161,-15.314170455257623,-18.470369449947,-14.633101480103676,0.3455134104833741,0.22221514804319892,0.3061257029327276,545.9412305027477,418.5517415268257,41.549896682697174,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2019
0.05545374482884547,0.42411603376054374,0.11396598411704255,0.6963568791229647,0.6141114351478332,0.723518518342746,-13.321201943327713,-14.438317971725738,-14.17188145796999,0.3613100475711874,0.32069984617850383,0.3098359010944979,489.3147867094676,509.3818898559957,88.20756400263984,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2020
-0.021212726175203447,0.3474495627564947,-0.07963192612293973,0.5484749529368957,0.37970338379763646,0.4827206444876847,-14.508227297800985,-15.155527341094285,-15.507063841546787,0.316453697950611,0.3516373173916471,0.22363867496588166,332.5422286415104,604.4066642993457,9.110116815675639,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2018
0.012563062693109254,0.34309926805788327,0.028614915618743388,0.6071815469142235,0.3575619831383508,0.6811253114195048,-15.006470569919086,-17.985528981298547,-15.53616762963137,0.3525365484447982,0.3065139617985644,0.32188857529958703,680.1603914631349,452.8581670488051,88.87242567495358,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2025
0.03140743967640753,0.36194364504118137,0.048174514496738534,0.5877361736055196,0.4346816179604987,0.6627006299436369,-14.594274815886532,-17.166181147381668,-15.016387893247563,0.34228288719125927,0.31822208175918687,0.32852059673033257,529.8831114469507,570.6056412823111,58.175846234731154,Yavatmal,Pusad,Khandala,20.1518063,77.9301238,2021
0.029512428627231403,0.3981747175589298,0.03789386867665317,0.6099540379352347,0.487537989416734,0.7451032319301408,-14.06601045975014,-15.569524554140846,-14.312896647084902,0.34290856200478387,0.31489291303147954,0.3471925340217697,525.1936454189884,560.658901735701,49.12384554087354,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2021
-0.03647576310405446,0.33218652582764374,0.009317781479399444,0.7225552291459033,0.3522341191685254,0.7095780931137581,-13.91818877011024,-15.729983820102813,-14.367614828026406,0.3596543222008101,0.3335240895404954,0.34316189389740015,509.1970344940452,802.1341910072803,88.99671834270215,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2022
-0.021212726175203447,0.3474495627564947,-0.07963192612293973,0.5484749529368957,0.37970338379763646,0.4827206444876847,-14.508227297800985,-15.155527341094285,-15.507063841546787,0.316453697950611,0.3516373173916471,0.22363867496588166,332.5422286415104,604.4066642993457,9.110116815675639,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2018
0.02039103704139004,0.38905332597308834,0.018310111116235747,0.7499585461060223,0.3479860471738409,0.712710545299226,-13.893571316189256,-15.066891837661078,-14.597478130317201,0.3642746272769278,0.334556426425623,0.289552065796429,398.9315800701111,550.8457816121136,31.463759271546696,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2024
0.014251031696053858,0.3829133206277521,-0.0023670233339564517,0.7162672314239159,0.33714795809406295,0.6622406245550755,-14.507401591233869,-15.491125729230019,-14.675417349708963,0.33613979154225787,0.29182574822087876,0.2745959530676228,361.2634245439154,559.7726579136323,7.032905727122788,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2023
-0.013987767451689741,0.35467452148000855,-0.029551238606131482,0.6023864189328142,0.3410357754733993,0.7452168193251384,-14.45033315537704,-16.340297809295436,-14.123734428451888,0.3361603192563219,0.21695280200386974,0.3296485404132988,453.0971877936771,389.3877027408302,58.58217738924001,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2019
-0.013987767451689741,0.35467452148000855,-0.029551238606131482,0.6023864189328142,0.3410357754733993,0.7452168193251384,-14.45033315537704,-16.340297809295436,-14.123734428451888,0.3361603192563219,0.21695280200386974,0.3296485404132988,453.0971877936771,389.3877027408302,58.58217738924001,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2019
0.029512428627231403,0.3981747175589298,0.03789386867665317,0.6099540379352347,0.487537989416734,0.7451032319301408,-14.06601045975014,-15.569524554140846,-14.312896647084902,0.34290856200478387,0.31489291303147954,0.3471925340217697,525.1936454189884,560.658901735701,49.12384554087354,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2021
0.05545374482884547,0.42411603376054374,0.11396598411704255,0.6963568791229647,0.6141114351478332,0.723518518342746,-13.321201943327713,-14.438317971725738,-14.17188145796999,0.3613100475711874,0.32069984617850383,0.3098359010944979,489.3147867094676,509.3818898559957,88.20756400263984,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2020
-0.03647576310405446,0.33218652582764374,0.009317781479399444,0.7225552291459033,0.3522341191685254,0.7095780931137581,-13.91818877011024,-15.729983820102813,-14.367614828026406,0.3596543222008101,0.3335240895404954,0.34316189389740015,509.1970344940452,802.1341910072803,88.99671834270215,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2022
0.00413363412543422,0.3727959230571324,0.07176641124437397,0.609924966383497,0.5534641236770916,0.7464003939063165,-14.184735616282229,-15.410717183379733,-14.676357022596012,0.3793054076573656,0.30158267507554914,0.30789951672982163,640.3144606004311,427.78316099632036,82.83324687200799,Yavatmal,Pusad,Pusad,19.8858198,77.484612,2025
0.02039103704139004,0.38905332597308834,0.018310111116235747,0.7499585461060223,0.3479860471738409,0.712710545299226,-13.893571316189256,-15.066891837661078,-14.597478130317201,0.3642746272769278,0.334556426425623,0.289552065796429,398.9315800701111,550.8457816121136,31.463759271546696,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2024
0.014251031696053858,0.3829133206277521,-0.0023670233339564517,0.7162672314239159,0.33714795809406295,0.6622406245550755,-14.507401591233869,-15.491125729230019,-14.675417349708963,0.33613979154225787,0.29182574822087876,0.2745959530676228,361.2634245439154,559.7726579136323,7.032905727122788,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2023
-0.02301897913828876,0.32896359974751266,-0.030960297016076836,0.5942712364192568,0.37464606178154103,0.49760427645584,-15.05559693735065,-16.389104179010513,-16.360171038988383,0.30416579185390924,0.3482164944155483,0.22770579286426146,375.3613933277952,575.481200161193,5.31128441588735,Yavatmal,Pusad,Warud,20.3821244,77.623086,2018
-0.020693791526197432,0.33128878735960415,-0.030730818590207862,0.6792236198495669,0.2553901260702966,0.6346310610719523,-14.869254883873237,-17.378081902717973,-15.564045679242188,0.3145155578258162,0.3037986096827037,0.32282619909078714,542.2362385180899,726.0990022509025,87.69702439769686,Yavatmal,Pusad,Warud,20.3821244,77.623086,2022
0.05990710570545966,0.41188968459126096,0.09581490942173425,0.6908652218647995,0.5088531777756753,0.6973733856852261,-13.99494469309283,-15.998800793570206,-15.00315726170605,0.3442555997123995,0.3118356760044784,0.2918267922802045,530.6449892503084,501.0740924972101,84.07731734127442,Yavatmal,Pusad,Warud,20.3821244,77.623086,2020
0.01047962316415494,0.36246220204995633,0.011504420120758186,0.666300520365202,0.3503561876153082,0.6708257486163015,-14.446325254184945,-16.54867032263738,-15.328880176490479,0.3504876364520338,0.3284072786367989,0.28070869865759895,401.1608446541056,522.9878516194186,49.7788094162033,Yavatmal,Pusad,Warud,20.3821244,77.623086,2024
0.047953021823567615,0.3999356007093691,0.05472508702921071,0.7074519734456062,0.425432739249728,0.6565489095983725,-14.297514950116188,-16.626219478720976,-14.765352228611242,0.3318265064845186,0.31621871212132296,0.3352701917739716,487.7978093217971,471.68350930690787,80.40540268071648,Yavatmal,Pusad,Warud,20.3821244,77.623086,2021
