taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm
Digras,Tuptakli,20.0968334,77.7628184,2023,fallback_taluka,-0.7104087795864754,31.37742277916689,-0.0664359281139886,0.4192233447918844,0.6501512355107215,-0.0329896665108162,0.3577400190351947,-909.4306286155356,0.5838290963816165,1032.9938420120118,101.23892337582336,28.72378334833911,0.2786503034602931,2.393972420982799,7.95460912672111,-0.7995640010216204,2.5679323695520906,6.275320455863375,80.67980855802494,304.35946369801223,0.7921860349174471,3582.0,6044.8,273227304.54,221.0,0.0,221.0,0.0,0.0,0.0,0.08088503466813873,0.0,0.08088503466813873,0.0,0.0,0.0
Digras,Tuptakli,20.0968334,77.7628184,2024,fallback_taluka,-0.8037497119959285,31.28408184675743,-0.0583911906937281,0.4272680822121449,0.6739577037379085,0.0138113808525283,0.4045410663985393,-901.6984052014662,0.5895476323096362,1119.8588341993775,75.12254181869878,14.326162157039288,-0.0431795984845907,0.0,63.11690496906924,-1.0400224858229248,2.6899915935542693,39.61420554495172,110.28076576790036,303.4171006595129,-0.1501770035817944,3345.0,5640.18,255493916.64,139.0,0.0,130.0,0.0,9.0,0.0,0.05440442646462536,0.0,0.05088183770072875,0.0,0.003522588763896606,0.0
Digras,Tuptakli,20.0968334,77.7628184,2025,fallback_taluka,-3.1683548395025425,28.91947671925083,-0.0296521590005068,0.4560071139053662,0.6663112764773439,0.012265880526398,0.4029955660724095,-890.834782291278,0.6624137522344176,1242.2773157537356,84.82789176894283,21.306970572904337,-0.2261999026576867,1.6701890726436996,57.94958054709961,-1.506879694118744,1.522431002024651,83.92682639312862,107.60095720987545,302.7880982469404,-0.7791794161539282,2161.0,3140.6,182808985.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2018,ok,1.6168343432707408,35.876469375401996,-0.15931024740714422,0.46462504014319944,0.7522727185501064,-0.0246996877437063,0.395115914149805,-929.2616367326588,0.5393420092436817,1092.5536740290202,93.08026359455742,22.581425117337513,-0.16606903206243148,2.635376665244394,168.21640729483698,2.487609994931538,1.7549632788438758,10.76132401108646,82.19888114540369,304.0376969988986,0.05265351654892572,,,,,,,,,,,,,,,
Ghatanji,Ghatanji,20.0193812,78.2746661,2019,ok,2.766474995753947,37.02611002788518,-0.08556601723525224,0.5383692703150914,0.8160664593698174,-0.00504734544430543,0.41476825644920656,-927.117468940815,0.5656149173540345,1117.8724606298483,81.64969421134975,18.98217418100792,0.6202590429112358,0.8475797657990806,61.40722353209925,-0.6201878052865455,2.066939113954039,43.20346420671311,99.02251931920546,304.6300846487798,0.645041166430056,1274.0,2237.15,73145725.07,96.0,96.0,0.0,0.0,0.0,0.0,0.13124485389696883,0.13124485389696883,0.0,0.0,0.0,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2020,ok,-0.14656855997812915,34.113066472153115,0.062272138020216375,0.6862074255705598,0.8387302380952387,0.02431737741039032,0.44413297930390216,-919.8003765279211,0.7232469994763469,1203.6707294762382,67.68534584933388,16.957094770777033,-0.2751740449333459,0.6348551652206895,173.446085831111,-0.5982190162728096,0.7369580668088133,93.83703911273162,118.8790119945006,303.92461730503504,-0.06042617731467899,451.0,786.78,30254480.0,95.0,94.0,1.0,0.0,0.0,0.0,0.3140030831797473,0.31069778756732885,0.0033052956124183922,0.0,0.0,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2021,ok,0.2413636994689925,34.50099873160026,-0.002108923471268,0.621826364079075,0.8076249561715227,0.0093193101840163,0.4291349120775276,-917.1229495707008,0.6720446418137368,1235.2580038905176,81.15270468875931,23.51434125065188,-0.3211189023979932,0.1757929170814962,161.88466616585208,-1.114047199448114,0.5768419805733237,67.27976908087197,104.59683307258332,303.5101149258284,-0.4749285565216271,663.0,1131.37,42599805.85,20.0,11.0,7.0,0.0,2.0,0.0,0.046948570776174085,0.025821713926895747,0.016431999771660932,0.0,0.004694857077617408,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2022,ok,1.5987036493993274,35.858338681530576,-0.111953299606465,0.5119819879438788,0.7660285465529496,0.011671322712429,0.4314869246059403,-886.3734895552185,0.5710117897781287,1596.5900543217913,65.14526146114827,17.027023183046513,0.105891707458793,5.115962641634667,69.08041700116209,1.7065816600969177,2.7425610045013036,105.18035874418533,113.31820983264596,303.7573765562465,-0.2276669261031518,888.0,1504.78,67122889.79,100.0,13.0,72.0,0.0,15.0,0.0,0.14898047493613428,0.019367461741697456,0.10726594195401669,0.0,0.02234707124042014,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2023,ok,-0.7002467339404745,33.55938829819077,-0.1231247501579404,0.5008105373924032,0.8057087005448935,-0.0319019423292417,0.3879136595642702,-932.117253163772,0.6112329118349249,1059.007420310808,103.48812402218746,30.38946569952117,0.3605066585300266,1.2378040108092734,0.0,-0.9722921210943164,2.5567756455816157,6.2177772635343835,79.307922059451,304.77697370080244,0.7919302184523883,2748.0,5565.74,249273243.27,261.0,0.0,259.0,0.0,2.0,0.0,0.10470437844678668,0.0,0.10390204604489559,0.0,0.0008023324018910856,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2024,ok,-0.8518544978875223,33.407780534243734,-0.0347454406209692,0.5891898469293746,0.8174936164416015,0.0105637513608366,0.4303793532543484,-923.0727295910197,0.6737296660918187,1165.1538528448284,72.55629829801356,16.08813350400607,-0.0131786415463777,0.2034798274309013,83.18038473794806,-1.0769392552146415,1.264771381189291,42.58788784329308,108.89541554070074,303.8577629019272,-0.1272805804227179,2524.0,5046.81,226563373.02,155.0,61.0,94.0,0.0,0.0,0.0,0.0684135294835663,0.026924034183855125,0.041489495299711174,0.0,0.0,0.0
Ghatanji,Ghatanji,20.0193812,78.2746661,2025,ok,-4.112974362714827,30.146660669416423,-0.0544165042183263,0.5695187833320171,0.791919226486615,0.0125116774682824,0.4323272793617946,-906.7320848606032,0.7310500656262866,1357.412847740743,75.61906793723035,18.32152846916038,-0.2709905864334819,3.305883468449249,63.8289250567932,-3.0924507993288013,0.3415659796256812,102.16800944566272,110.3510643341393,303.2014466410385,-0.7835968413116742,1040.0,1724.62,100250329.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2018,ok,1.8394226707382502,36.305342465320614,-0.14033673188328527,0.46629663432491,0.7268651893710536,-0.026143110682790356,0.3786754235530227,-927.2385306300577,0.49864863986206986,1098.5427039496785,91.77078396056496,22.887667077448103,-0.16424063868136157,2.8570480614276232,165.1352616332811,2.9282537272497025,1.6621648837236858,9.975431468749182,85.0,304.0045353612324,0.0481881466925465,,,,,,,,,,,,,,,
Ghatanji,Ghoti,20.0153713,78.2043743,2019,ok,2.9278451307157867,37.39376492529812,-0.09339332442849073,0.5132400417797045,0.8103039402447547,3.233434951840446e-05,0.40485086858533137,-926.5676070219988,0.5063650834196788,1106.458495606821,82.44553986159823,19.113754858280405,0.6216566700149453,0.8950611432363257,61.8594062944102,-1.0549303818285634,2.1383350511189305,43.66719543137181,102.0,304.59679987519604,0.6404526606571427,1464.0,2421.74,78165031.9,61.0,61.0,0.0,0.0,0.0,0.0,0.07804001164873828,0.07804001164873828,0.0,0.0,0.0,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2020,ok,-0.25817672554436033,34.207743069037974,0.06144990019073342,0.6680832663989289,0.8378462783286538,0.029172605785074284,0.4339911400208875,-918.4423301575039,0.6840577649916968,1201.972484590939,66.63920750782063,17.19632192624893,-0.272761332071878,0.058583752014408935,168.28819258045337,-0.9073653045700555,0.5496084633519329,97.28568719222044,118.76566499194237,303.89603420518944,-0.06031300935033721,1171.0,2112.92,78513804.15,121.0,116.0,5.0,0.0,0.0,0.0,0.154113026760021,0.14774471986911106,0.006368306890909959,0.0,0.0,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2021,ok,0.3952110197429702,34.86113081432531,-0.0088676233284498,0.597765742879746,0.7907112603807563,0.0077290713341864,0.4125476055699995,-916.0218832126092,0.6230655598622246,1230.3749206807895,81.30344108446297,24.18030145037444,-0.3198104367367061,0.0,157.60548722821957,-0.5760740460550252,0.455035481157669,65.48638610544221,98.1757512560432,303.4853796853933,-0.470967529145856,1053.0,1885.83,68684002.65,25.0,0.0,21.0,0.0,4.0,0.0,0.03639857759512796,0.0,0.03057480517990749,0.0,0.005823772415220475,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2022,ok,0.7655848695925772,35.23150466417493,-0.0900216909262747,0.5166116752819208,0.7584317766641795,0.0140258303640473,0.4188443645998607,-884.5110885378972,0.5538469870726517,1600.8241471087608,68.98871930988716,17.960944165323728,0.1040264707621215,5.923879040667363,65.80640662465686,1.5805306413331877,2.5708142303728194,106.23622043147016,111.29291876007208,303.73039437379475,-0.2259528407443424,1218.0,2057.64,89235008.9,230.0,29.0,191.0,0.0,10.0,0.0,0.2577463742484145,0.032498455883495744,0.2140415542671616,0.0,0.011206364097757151,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2023,ok,-0.5566412579600509,33.90927853662229,-0.1228081849192905,0.4838251812889053,0.8016193446351777,-0.0364827686979698,0.3683357655378435,-930.4949504030976,0.5633099324446005,1060.2664887501917,103.3669542136695,29.677030998198877,0.3463125611448244,1.1809650203810789,0.0,-1.049138537419934,2.5185224674509255,5.022560079760633,80.05858375201441,304.73906044692325,0.7827132323841386,3446.0,7308.68,320029640.55,313.0,0.0,312.0,0.0,1.0,0.0,0.09780344078819733,0.0,0.09749096973136602,0.0,0.00031247105683130137,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2024,ok,-1.356959466212969,33.10896032836937,-0.0208688073500162,0.5857645588581792,0.8085467036286729,0.0134543114871838,0.4182728457229968,-920.498455246335,0.650724156576736,1177.775616008851,74.45113280879703,16.702151862735803,-0.0104970993498966,0.5039340221821972,74.62318241148722,-0.7850391599117971,1.09845873168189,41.241320186567506,108.88283249597114,303.829220103583,-0.1271271109561356,3235.0,6924.35,307983413.54,124.0,0.0,120.0,0.0,4.0,0.0,0.0402619084497858,0.0,0.038963137209470124,0.0,0.0012987712403156708,0.0
Ghatanji,Ghoti,20.0153713,78.2043743,2025,ok,-3.9810184069536088,30.484901387628735,-0.0248622629159706,0.5817711032922251,0.7849884813590651,0.0091468652555301,0.4139653994913434,-905.048197339338,0.7045901197769838,1359.3825249123863,77.56062185989194,18.558820741302497,-0.2731668471893687,2.740164944544507,59.84528770208632,-3.3425260465045223,0.2845245287936406,102.63702875375216,105.0585837520144,303.1661848801397,-0.7901623343997544,1754.0,3033.05,174414697.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2018,ok,2.777827799849683,37.42149718079582,-0.1803745619668251,0.42816283518544884,0.6353008310807607,-0.021003365784419133,0.4132980173114783,-927.8241466726981,0.4804306725944372,1232.5794012823849,91.64058273620275,21.322782707730273,-0.19479139456796746,3.148009301001282,141.5296144503124,3.250291113355551,1.7503912363067302,19.468128717523232,81.13111564561292,304.3200632256969,-0.07760778345951519,,,,,,,,,,,,,,,
Ghatanji,Kurli,19.8914494,79.0198731,2019,ok,1.1252259051373632,35.76889528608348,-0.06988966961608781,0.5386477275361862,0.7810616339450851,-0.005260517803163005,0.42904086529273416,-913.018641932396,0.5935529740169957,1430.893909083442,74.87282304370521,13.097185972571541,0.6561542329377826,2.8714943292364645,52.02197397682456,-1.5121432497314942,1.9626428605301838,120.283211770024,104.78455843970961,305.10640032226326,0.7087293131070309,1724.0,2578.9,83547170.4,136.0,136.0,0.0,0.0,0.0,0.0,0.16278229334263605,0.16278229334263605,0.0,0.0,0.0,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2020,ok,0.1835592927724161,34.82722867371854,0.04039122975319181,0.6489286269054658,0.8039023450467117,0.01571655327754936,0.45001793637344606,-920.3405382498498,0.6932920430689561,1332.8700177597702,64.60613106819153,18.52617092962559,-0.2854233400662551,0.9420585583448015,132.3645175286322,-0.27047365672939067,0.6093446199080002,114.382422117025,119.49010582261664,304.4202395276711,0.022568518514881813,1382.0,2136.14,80710931.9,225.0,219.0,6.0,0.0,0.0,0.0,0.27877264541905256,0.2713387082078778,0.007433937211174735,0.0,0.0,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2021,ok,1.0429451293636804,35.68661451030979,-0.0146052223789802,0.5939321747732937,0.777567357850809,0.0151896650774853,0.4494910481733825,-916.3009356160354,0.6375144387743713,1386.8773092729723,80.61377117638686,21.735016371660425,-0.3356497495443217,2.546576187538557,178.2653993906071,-1.049997614881314,0.5697823303457108,97.4278140167617,112.66971954633898,303.92901330920176,-0.4686576999542358,1582.0,2541.91,94326305.4,15.0,0.0,12.0,0.0,3.0,0.0,0.015902244804766836,0.0,0.012721795843813468,0.0,0.003180448960953367,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2022,ok,0.539448646410072,35.18311802735621,-0.0961695973493411,0.5123677998029328,0.7592624294589086,0.0080497370037071,0.4423511200996041,-888.2938077174747,0.588328270123508,1762.3580591882076,72.91135576329903,18.088312058083805,0.1117073187310189,8.508518008826464,46.02885641672909,0.7053891376836786,2.749893299189074,110.7945367830489,115.294452617093,304.19934572753124,-0.1983252816251013,1391.0,2261.67,99242034.88,222.0,25.0,183.0,0.0,14.0,0.0,0.223695534123655,0.025190938527438627,0.18439767002085075,0.0,0.014106925575365631,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2023,ok,-0.1188008043242644,34.52486857662187,-0.1119434327297492,0.4965939644225242,0.7494968760373684,-0.0295115723862009,0.4047898107096954,-927.6629435225892,0.5925563960390723,1234.785155476727,100.6333222607128,28.229915057182176,0.3193235607411315,5.971337730745507,4.088386069487731,-0.3825537434121926,2.3639208991321663,16.505550341528537,77.913870829972,305.03484975658625,0.6371787474296459,3363.0,6879.23,304355510.03,312.0,0.0,310.0,0.0,2.0,0.0,0.10251169757670775,0.0,0.10185457131019039,0.0,0.0006571262665173574,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2024,ok,-0.2324634663589187,34.411205914587214,-0.0745602739378658,0.5339771232144082,0.7734651396595065,0.0029118024439351,0.437213185539832,-923.515834369154,0.6223033969466123,1290.3009437653827,74.34067289897025,13.237222986760315,0.012941208173794,1.4156503582783655,93.00147374905674,-1.9993636265169563,2.1289420021814385,39.5376733170321,106.00711811322547,304.3697792775383,-0.0278917316181418,3127.0,7175.74,322929153.21,110.0,0.0,110.0,0.0,0.0,0.0,0.03406319897307856,0.0,0.03406319897307856,0.0,0.0,0.0
Ghatanji,Kurli,19.8914494,79.0198731,2025,ok,-4.611460219896701,30.032209161049412,-0.0113817427996712,0.597155654352603,0.7786588869919863,0.0130172224287482,0.4473186055246451,-902.941279646514,0.7619372470199139,1566.13792378699,72.11749632230817,15.594552270678117,-0.2695694055595355,3.331941346747023,57.4827212068171,-3.0968181101373897,0.5415658936785698,134.42302372300256,108.1867318369478,303.6781280528974,-0.7195429562588975,1720.0,2896.99,168525545.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2018,fallback_taluka,1.6168343432707408,35.876469375401996,-0.15931024740714422,0.46462504014319944,0.7522727185501064,-0.0246996877437063,0.395115914149805,-929.2616367326588,0.5393420092436817,1092.5536740290202,93.08026359455742,22.581425117337513,-0.16606903206243148,2.635376665244394,168.21640729483698,2.487609994931538,1.7549632788438758,10.76132401108646,82.19888114540369,304.0376969988986,0.05265351654892572,,,,,,,,,,,,,,,
Ghatanji,Prawa,20.0193812,78.2746661,2019,fallback_taluka,2.766474995753947,37.02611002788518,-0.08556601723525224,0.5383692703150914,0.8160664593698174,-0.00504734544430543,0.41476825644920656,-927.117468940815,0.5656149173540345,1117.8724606298483,81.64969421134975,18.98217418100792,0.6202590429112358,0.8475797657990806,61.40722353209925,-0.6201878052865455,2.066939113954039,43.20346420671311,99.02251931920546,304.6300846487798,0.645041166430056,2150.0,4253.15,127914168.11,249.0,249.0,0.0,0.0,0.0,0.0,0.19466178272439066,0.19466178272439066,0.0,0.0,0.0,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2020,fallback_taluka,-0.14656855997812915,34.113066472153115,0.062272138020216375,0.6862074255705598,0.8387302380952387,0.02431737741039032,0.44413297930390216,-919.8003765279211,0.7232469994763469,1203.6707294762382,67.68534584933388,16.957094770777033,-0.2751740449333459,0.6348551652206895,173.446085831111,-0.5982190162728096,0.7369580668088133,93.83703911273162,118.8790119945006,303.92461730503504,-0.06042617731467899,1854.0,3507.75,123275800.0,342.0,337.0,5.0,0.0,0.0,0.0,0.2774267131099534,0.2733707670118547,0.004055946098098734,0.0,0.0,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2021,fallback_taluka,0.2413636994689925,34.50099873160026,-0.002108923471268,0.621826364079075,0.8076249561715227,0.0093193101840163,0.4291349120775276,-917.1229495707008,0.6720446418137368,1235.2580038905176,81.15270468875931,23.51434125065188,-0.3211189023979932,0.1757929170814962,161.88466616585208,-1.114047199448114,0.5768419805733237,67.27976908087197,104.59683307258332,303.5101149258284,-0.4749285565216271,2093.0,3966.88,137368350.2,66.0,0.0,37.0,0.0,29.0,0.0,0.04804600179292246,0.0,0.026934879793001985,0.0,0.021111121999920476,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2022,fallback_taluka,1.5987036493993274,35.858338681530576,-0.111953299606465,0.5119819879438788,0.7660285465529496,0.011671322712429,0.4314869246059403,-886.3734895552185,0.5710117897781287,1596.5900543217913,65.14526146114827,17.027023183046513,0.105891707458793,5.115962641634667,69.08041700116209,1.7065816600969177,2.7425610045013036,105.18035874418533,113.31820983264596,303.7573765562465,-0.2276669261031518,2030.0,3757.28,159536683.8,396.0,50.0,338.0,0.0,8.0,0.0,0.2482187736185099,0.031340754244761355,0.21186349869458673,0.0,0.005014520679161816,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2023,fallback_taluka,-0.7002467339404745,33.55938829819077,-0.1231247501579404,0.5008105373924032,0.8057087005448935,-0.0319019423292417,0.3879136595642702,-932.117253163772,0.6112329118349249,1059.007420310808,103.48812402218746,30.38946569952117,0.3605066585300266,1.2378040108092734,0.0,-0.9722921210943164,2.5567756455816157,6.2177772635343835,79.307922059451,304.77697370080244,0.7919302184523883,3327.0,6916.31,300271777.54,424.0,0.0,422.0,0.0,2.0,0.0,0.14120541180181936,0.0,0.14053934853860325,0.0,0.0006660632632161291,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2024,fallback_taluka,-0.8518544978875223,33.407780534243734,-0.0347454406209692,0.5891898469293746,0.8174936164416015,0.0105637513608366,0.4303793532543484,-923.0727295910197,0.6737296660918187,1165.1538528448284,72.55629829801356,16.08813350400607,-0.0131786415463777,0.2034798274309013,83.18038473794806,-1.0769392552146415,1.264771381189291,42.58788784329308,108.89541554070074,303.8577629019272,-0.1272805804227179,3200.0,6633.21,293796225.08,167.0,20.0,145.0,0.0,2.0,0.0,0.05684211904170189,0.0068074394061918425,0.04935393569489086,0.0,0.0006807439406191843,0.0
Ghatanji,Prawa,20.0193812,78.2746661,2025,fallback_taluka,-4.112974362714827,30.146660669416423,-0.0544165042183263,0.5695187833320171,0.791919226486615,0.0125116774682824,0.4323272793617946,-906.7320848606032,0.7310500656262866,1357.412847740743,75.61906793723035,18.32152846916038,-0.2709905864334819,3.305883468449249,63.8289250567932,-3.0924507993288013,0.3415659796256812,102.16800944566272,110.3510643341393,303.2014466410385,-0.7835968413116742,2188.0,3953.13,227941128.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2018,fallback_taluka,1.6168343432707408,35.876469375401996,-0.15931024740714422,0.46462504014319944,0.7522727185501064,-0.0246996877437063,0.395115914149805,-929.2616367326588,0.5393420092436817,1092.5536740290202,93.08026359455742,22.581425117337513,-0.16606903206243148,2.635376665244394,168.21640729483698,2.487609994931538,1.7549632788438758,10.76132401108646,82.19888114540369,304.0376969988986,0.05265351654892572,,,,,,,,,,,,,,,
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2019,fallback_taluka,2.766474995753947,37.02611002788518,-0.08556601723525224,0.5383692703150914,0.8160664593698174,-0.00504734544430543,0.41476825644920656,-927.117468940815,0.5656149173540345,1117.8724606298483,81.64969421134975,18.98217418100792,0.6202590429112358,0.8475797657990806,61.40722353209925,-0.6201878052865455,2.066939113954039,43.20346420671311,99.02251931920546,304.6300846487798,0.645041166430056,1176.0,1998.06,65612326.4,30.0,30.0,0.0,0.0,0.0,0.0,0.045723115832088525,0.045723115832088525,0.0,0.0,0.0,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2020,fallback_taluka,-0.14656855997812915,34.113066472153115,0.062272138020216375,0.6862074255705598,0.8387302380952387,0.02431737741039032,0.44413297930390216,-919.8003765279211,0.7232469994763469,1203.6707294762382,67.68534584933388,16.957094770777033,-0.2751740449333459,0.6348551652206895,173.446085831111,-0.5982190162728096,0.7369580668088133,93.83703911273162,118.8790119945006,303.92461730503504,-0.06042617731467899,794.0,1478.85,55327800.0,158.0,155.0,3.0,0.0,0.0,0.0,0.28557072574727355,0.28014849677738857,0.00542222896988494,0.0,0.0,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2021,fallback_taluka,0.2413636994689925,34.50099873160026,-0.002108923471268,0.621826364079075,0.8076249561715227,0.0093193101840163,0.4291349120775276,-917.1229495707008,0.6720446418137368,1235.2580038905176,81.15270468875931,23.51434125065188,-0.3211189023979932,0.1757929170814962,161.88466616585208,-1.114047199448114,0.5768419805733237,67.27976908087197,104.59683307258332,303.5101149258284,-0.4749285565216271,1017.0,1921.62,70364223.0,15.0,0.0,12.0,0.0,3.0,0.0,0.021317651727640052,0.0,0.017054121382112042,0.0,0.0042635303455280105,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2022,fallback_taluka,1.5987036493993274,35.858338681530576,-0.111953299606465,0.5119819879438788,0.7660285465529496,0.011671322712429,0.4314869246059403,-886.3734895552185,0.5710117897781287,1596.5900543217913,65.14526146114827,17.027023183046513,0.105891707458793,5.115962641634667,69.08041700116209,1.7065816600969177,2.7425610045013036,105.18035874418533,113.31820983264596,303.7573765562465,-0.2276669261031518,1119.0,1991.76,87460687.18,217.0,17.0,188.0,0.0,12.0,0.0,0.24811147384812943,0.019437304402848847,0.21495371927856374,0.0,0.013720450166716835,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2023,fallback_taluka,-0.7002467339404745,33.55938829819077,-0.1231247501579404,0.5008105373924032,0.8057087005448935,-0.0319019423292417,0.3879136595642702,-932.117253163772,0.6112329118349249,1059.007420310808,103.48812402218746,30.38946569952117,0.3605066585300266,1.2378040108092734,0.0,-0.9722921210943164,2.5567756455816157,6.2177772635343835,79.307922059451,304.77697370080244,0.7919302184523883,3484.0,7504.37,332565537.46,340.0,0.0,336.0,0.0,4.0,0.0,0.10223548795728547,0.0,0.10103271751072918,0.0,0.0012027704465562997,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2024,fallback_taluka,-0.8518544978875223,33.407780534243734,-0.0347454406209692,0.5891898469293746,0.8174936164416015,0.0105637513608366,0.4303793532543484,-923.0727295910197,0.6737296660918187,1165.1538528448284,72.55629829801356,16.08813350400607,-0.0131786415463777,0.2034798274309013,83.18038473794806,-1.0769392552146415,1.264771381189291,42.58788784329308,108.89541554070074,303.8577629019272,-0.1272805804227179,3282.0,7111.15,316965194.18,133.0,0.0,132.0,0.0,1.0,0.0,0.04196044311555268,0.0,0.041644951062052286,0.0,0.0003154920535003961,0.0
Ghatanji,SakhraKhurd,20.0193812,78.2746661,2025,fallback_taluka,-4.112974362714827,30.146660669416423,-0.0544165042183263,0.5695187833320171,0.791919226486615,0.0125116774682824,0.4323272793617946,-906.7320848606032,0.7310500656262866,1357.412847740743,75.61906793723035,18.32152846916038,-0.2709905864334819,3.305883468449249,63.8289250567932,-3.0924507993288013,0.3415659796256812,102.16800944566272,110.3510643341393,303.2014466410385,-0.7835968413116742,1605.0,2835.03,164286103.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghatanji,Shiroli,20.0728013,78.2501864,2018,ok,2.170787689158184,36.80414123134805,-0.15862275200882084,0.4445617477365814,0.7353647340935732,-0.023311221136930228,0.388512219679712,-928.1472537806045,0.49096369057655964,1094.1453192673741,92.05883746269365,21.424131886872903,-0.16981034110656604,3.0,175.88535709935445,3.276567074978773,2.1555531872061753,9.10243069475573,84.63863754796533,304.00454945187636,0.02458520214783608,,,,,,,,,,,,,,,
Ghatanji,Shiroli,20.0728013,78.2501864,2019,ok,2.9885782088800146,37.621931751069866,-0.0924418437994639,0.5107426559459382,0.8158855731997575,-0.0032225075303550857,0.4086009332862871,-926.5222341137742,0.5170978691228556,1113.2908769857788,83.88786773414179,19.55308162395187,0.6203804633805946,1.7561229807191245,60.84778266445873,-1.0055418832854734,2.1130176323611254,44.91385472491169,100.87460324979868,304.59982907605706,0.6198648263285331,1644.0,2746.6,89257995.51,62.0,62.0,0.0,0.0,0.0,0.0,0.06946156436266132,0.06946156436266132,0.0,0.0,0.0,0.0
Ghatanji,Shiroli,20.0728013,78.2501864,2020,ok,-0.6920295193569246,33.941324022832944,0.06809547730792356,0.671279977053326,0.8350512806849266,0.02403446206829863,0.4358579028849409,-917.6137945309505,0.6996478635957776,1218.0328462316807,68.85679094225212,18.758112653370606,-0.2846486777443987,0.8037330048794354,175.54476940199922,-0.8384481160140108,0.8221961703790541,94.706736168942,116.92448718556068,303.9251912968588,-0.05477295286956899,1383.0,2355.43,88918075.0,226.0,213.0,13.0,0.0,0.0,0.0,0.2541665460031608,0.2395463464543064,0.01462019954885438,0.0,0.0,0.0
Ghatanji,Shiroli,20.0728013,78.2501864,2021,ok,0.5385732222911301,35.171926764480986,0.0075369030279346,0.6107214027733369,0.8122057657465626,0.0076818188257649,0.4195052596424073,-917.1573412996062,0.6333192066092456,1223.429948331642,84.2688900468994,25.33729688758349,-0.323562566764664,0.0,162.11910198612318,-1.3130526774220164,0.7384513363411366,67.82220494474394,104.19503529300296,303.5259440473152,-0.4540202024134993,1619.0,2747.11,101556923.4,22.0,0.0,16.0,0.0,6.0,0.0,0.02166272791993618,0.0,0.015754711214499038,0.0,0.00590801670543714,0.0
Ghatanji,Shiroli,20.0728013,78.2501864,2022,ok,1.796931757016782,36.43028529920664,-0.1192584693489538,0.4839260303964483,0.7571075645079159,0.0128483670034126,0.4246718078200551,-884.4195698628496,0.5250038236819322,1608.782554228101,65.52674214789901,17.100146856790953,0.1162065136952893,5.042777962006727,77.99766862162578,2.211806956861697,3.0254597558231775,107.57901561680946,114.1519257188877,303.77238529629017,-0.2075789534386808,1714.0,2802.01,122594413.98,285.0,22.0,245.0,0.0,18.0,0.0,0.23247388746969724,0.017945352716959087,0.19984597343886254,0.0,0.014682561313875615,0.0
